,date,year,month,day,aot 550nm ocean mean,aot 550nm ocean std,aot 550 nm count,angstromm exponent ocean mean,angstrom exponent ocean std,fine mode fraction 550 nm ocean mean,fine mode fraction 550 nm ocean std,spectral aot ocean mean
519,2013-08-06,2013,08,06,0.04266278,0.01483402,1.9761904761904763,1.5490848,0.016825052,0.79745156,0.005605567,0.025939258
520,2013-08-07,2013,08,07,0.09294308,0.044273697,3.6904761904761907,0.8127587,0.31754208,0.5052093,0.1326949,0.07589233
521,2013-08-08,2013,08,08,0.09312677,0.019131089,1.4761904761904763,0.99789333,0.2658413,0.58932847,0.112049244,0.06769365
522,2013-08-09,2013,08,09,0.10018096,0.019652234,10.357142857142858,1.1604829,0.2931303,0.6489515,0.1177004,0.068753004
523,2013-08-10,2013,08,10,0.04787489,0.014177717,9.785714285714286,0.9054507,0.46020192,0.5248367,0.20706378,0.03701416
524,2013-08-11,2013,08,11,0.058646936,0.019729655,6.880952380952381,0.64110744,0.3461849,0.3994251,0.16034064,0.04963223
525,2013-08-12,2013,08,12,0.081003845,0.029985264,3.9761904761904763,0.71756566,0.41024888,0.44686407,0.17614469,0.06610412
526,2013-08-13,2013,08,13,0.0569138,0.017860046,62.88095238095238,0.877224,0.27755865,0.53144944,0.12153981,0.044364244
527,2013-08-14,2013,08,14,0.07378931,0.00664328,1.5238095238095237,0.86789864,0.24913906,0.53622174,0.110154524,0.055437643
528,2013-08-15,2013,08,15,0.082005404,0.008796112,2.4047619047619047,1.0031098,0.20821922,0.59043837,0.08624602,0.059029464
529,2013-08-16,2013,08,16,0.07956295,0.016627606,7.523809523809524,1.0837077,0.26377067,0.6126669,0.11351962,0.057149112
530,2013-08-17,2013,08,17,0.06615853,0.011474634,0.8333333333333334,1.4564239,0.20340249,0.7623757,0.07976889,0.041504674
531,2013-08-18,2013,08,18,0.118773125,0.009168433,0.3333333333333333,0.83270496,0.06662547,0.5329272,0.028957943,0.088540785
532,2013-08-19,2013,08,19,0.08607246,0.01809004,10.547619047619047,1.051582,0.2750813,0.6128113,0.11147515,0.06140969
533,2013-08-20,2013,08,20,0.07478045,0.014375408,94.78571428571429,1.3077744,0.2385583,0.7097415,0.09345501,0.04880375
534,2013-08-21,2013,08,21,0.08845919,0.0141401235,47.023809523809526,1.3657418,0.16038905,0.7323712,0.061203215,0.05718478
535,2013-08-22,2013,08,22,0.13214503,0.018433744,2.9761904761904763,1.2894802,0.12050345,0.7076422,0.0438087,0.08645987
536,2013-08-23,2013,08,23,,,0.0,,,,,
537,2013-08-24,2013,08,24,0.104372375,0.017294232,0.09523809523809523,0.53066415,0.06718496,0.39265135,0.031699974,0.0860173
538,2013-08-25,2013,08,25,0.06141914,0.008779573,8.214285714285714,0.9707124,0.30388066,0.56824225,0.13584962,0.04431095
539,2013-08-26,2013,08,26,0.05868203,0.008350876,23.357142857142858,0.42351294,0.25466603,0.32813433,0.13078535,0.048818324
540,2013-08-27,2013,08,27,0.04682061,0.01316642,19.833333333333332,0.8402042,0.193533,0.49423486,0.086449265,0.037099652
541,2013-08-28,2013,08,28,0.056522157,0.028884375,4.595238095238095,0.7612577,0.37144598,0.46061018,0.16662584,0.05083842
542,2013-08-29,2013,08,29,0.058101207,0.020389503,45.42857142857143,0.7255996,0.25166833,0.4548767,0.11628387,0.04819646
543,2013-08-30,2013,08,30,0.107506104,0.0124338,2.4047619047619047,0.8741557,0.2473864,0.5433299,0.1079573,0.08005229
544,2013-08-31,2013,08,31,0.13259605,0.024430927,6.428571428571429,0.7366372,0.27466905,0.4736107,0.12918904,0.10564033
545,2013-09-01,2013,09,01,0.105375335,0.01644339,18.714285714285715,0.8938191,0.2992376,0.53777826,0.13544472,0.078879505
546,2013-09-02,2013,09,02,0.12160394,0.034154274,7.380952380952381,1.4987562,0.2176789,0.7828492,0.0831231,0.07394954
547,2013-09-03,2013,09,03,0.074909665,0.023649082,24.357142857142858,1.1290566,0.25381017,0.63250184,0.10673415,0.054159548
548,2013-09-04,2013,09,04,0.056674555,0.018030098,257.23809523809524,1.0858663,0.27532163,0.6141318,0.118709415,0.04192906
549,2013-09-05,2013,09,05,0.08452012,0.015547636,219.97619047619048,0.44392934,0.22429807,0.3399814,0.11503693,0.07222436
550,2013-09-06,2013,09,06,0.10043157,0.013743981,64.02380952380952,0.08036188,0.08520928,0.1434985,0.05155981,0.09518666
551,2013-09-07,2013,09,07,0.12107655,0.018660609,22.761904761904763,0.38920695,0.12739538,0.2968916,0.071158595,0.10705406
552,2013-09-08,2013,09,08,0.10251043,0.02034233,22.238095238095237,0.7678748,0.21953326,0.49414536,0.092179395,0.07898395
553,2013-09-09,2013,09,09,0.062112633,0.020860128,107.80952380952381,0.9088126,0.27650097,0.5508742,0.11952628,0.047213536
554,2013-09-10,2013,09,10,0.057620216,0.013196125,97.73809523809524,0.9343122,0.31394988,0.55614275,0.14177085,0.0436993
555,2013-09-11,2013,09,11,0.051528078,0.012640593,140.9047619047619,0.99518716,0.30536273,0.58707,0.13687317,0.037638184
556,2013-09-12,2013,09,12,0.057605375,0.012599933,118.71428571428571,1.0936269,0.23001638,0.62484664,0.097499564,0.04052826
557,2013-09-13,2013,09,13,0.052005123,0.013705624,4.214285714285714,1.3087915,0.09889732,0.7064587,0.039540377,0.03775719
558,2013-09-14,2013,09,14,0.12811854,0.016899798,12.214285714285714,0.80897254,0.16316119,0.51339996,0.0705079,0.097734705
559,2013-09-15,2013,09,15,0.06201525,0.014790962,97.42857142857143,0.83556825,0.29827872,0.51557124,0.13225175,0.048143677
560,2013-09-16,2013,09,16,0.06751432,0.010189553,94.33333333333333,0.40364632,0.22503155,0.32073182,0.1189874,0.057195906
561,2013-09-17,2013,09,17,0.08168409,0.012270147,70.26190476190476,0.15373291,0.13466007,0.18693516,0.074007705,0.075468
562,2013-09-18,2013,09,18,0.106177524,0.012436711,13.404761904761905,0.56695014,0.12920581,0.39672154,0.06212594,0.08677503
563,2013-09-19,2013,09,19,0.11583146,0.017708939,49.88095238095238,0.41560447,0.09488383,0.334559,0.048313092,0.09851497
564,2013-09-20,2013,09,20,0.0710597,0.011911721,115.04761904761905,0.5712072,0.18947266,0.40621287,0.094146304,0.058162514
565,2013-09-21,2013,09,21,0.05891158,0.010176427,141.42857142857142,0.83803225,0.2640297,0.52135086,0.120205075,0.04501695
566,2013-09-22,2013,09,22,0.07898072,0.01066273,84.0,0.17267099,0.10914807,0.19780964,0.060552232,0.072225295
567,2013-09-23,2013,09,23,0.09740866,0.010343784,56.357142857142854,0.054053225,0.042717174,0.13177094,0.026704337,0.09286164
568,2013-09-24,2013,09,24,0.05381247,0.016933281,3.4047619047619047,1.0304503,0.17867039,0.57280666,0.07011161,0.04629029
569,2013-09-25,2013,09,25,0.11166175,0.024272589,34.023809523809526,0.30387533,0.12572901,0.2733595,0.067811415,0.09810702
570,2013-09-26,2013,09,26,0.11946871,0.021813467,65.97619047619048,0.18647768,0.105999835,0.20489408,0.06002097,0.109203205
571,2013-09-27,2013,09,27,0.12667823,0.016427979,49.30952380952381,0.050130118,0.064090334,0.120507345,0.03591277,0.12023836
572,2013-09-28,2013,09,28,0.094764814,0.009269877,113.30952380952381,0.19817789,0.08206369,0.21356912,0.045759212,0.087062694
573,2013-09-29,2013,09,29,0.14742419,0.027669948,159.92857142857142,0.14254951,0.11736497,0.17267516,0.063218646,0.13943407
574,2013-09-30,2013,09,30,0.08174559,0.013596101,89.83333333333333,0.2795322,0.11727846,0.2561294,0.06119076,0.073941275
575,2013-10-01,2013,10,01,0.08509348,0.012262411,56.45238095238095,0.42404595,0.17969856,0.33241788,0.09206636,0.07246491
576,2013-10-02,2013,10,02,0.09372649,0.012597739,18.404761904761905,0.43108076,0.15253937,0.3393899,0.07892087,0.07888263
577,2013-10-03,2013,10,03,0.17087248,0.013060373,17.595238095238095,0.13808195,0.06728345,0.17315957,0.039297655,0.15772441
578,2013-10-04,2013,10,04,0.14042802,0.021098938,13.476190476190476,0.0012010187,0.03535226,0.09037149,0.02643392,0.13617489
579,2013-10-05,2013,10,05,0.11283656,0.017679324,102.57142857142857,0.13137186,0.07823907,0.17580485,0.043421313,0.10588749
580,2013-10-06,2013,10,06,0.12857433,0.023967138,39.73809523809524,0.14629307,0.088322595,0.18325719,0.052734885,0.11965371
581,2013-10-07,2013,10,07,0.09289674,0.012307416,102.0952380952381,0.45677376,0.15836576,0.350768,0.081789635,0.077709645
582,2013-10-08,2013,10,08,0.12714633,0.013166198,24.952380952380953,0.43879062,0.11512595,0.33764938,0.058699246,0.10752515
583,2013-10-09,2013,10,09,0.14381118,0.01652776,24.11904761904762,0.69852996,0.10648996,0.46552983,0.04735871,0.11273705
584,2013-10-10,2013,10,10,0.17190447,0.01932453,50.07142857142857,0.3269457,0.10199752,0.27693272,0.049140956,0.15386638
585,2013-10-11,2013,10,11,0.120400384,0.017689103,79.52380952380952,0.45895845,0.12809142,0.3530745,0.06267868,0.1020808
586,2013-10-12,2013,10,12,0.077951714,0.0136193605,31.642857142857142,0.84434605,0.27264518,0.5254901,0.11830468,0.059309408
587,2013-10-13,2013,10,13,0.12785749,0.012688875,9.095238095238095,0.9022279,0.152112,0.5575339,0.06444832,0.09378736
588,2013-10-14,2013,10,14,0.111878395,0.011364302,7.333333333333333,0.21131933,0.09177104,0.21652372,0.050689377,0.102081954
589,2013-10-15,2013,10,15,0.12258258,0.010824673,33.04761904761905,0.29786614,0.069427945,0.27000418,0.038230997,0.107941866
590,2013-10-16,2013,10,16,0.1368261,0.017381586,56.57142857142857,0.29512528,0.08731897,0.26753774,0.04862869,0.1219684
591,2013-10-17,2013,10,17,0.084955834,0.013636934,112.11904761904762,0.72800475,0.21423765,0.47612026,0.09852113,0.06691812
592,2013-10-18,2013,10,18,0.08156339,0.015400881,144.1904761904762,0.8075481,0.22364277,0.51158804,0.102700055,0.0623859
593,2013-10-19,2013,10,19,0.14387012,0.04638936,11.214285714285714,0.6839383,0.2240979,0.44836465,0.105901755,0.1138969
594,2013-10-20,2013,10,20,0.15959255,0.021433713,3.857142857142857,0.815193,0.17655219,0.51866776,0.08415642,0.12155416
595,2013-10-21,2013,10,21,0.17562456,0.01238848,1.1428571428571428,0.7419979,0.09631959,0.49153122,0.04320028,0.13532448
596,2013-10-22,2013,10,22,0.10795248,0.019875063,3.9761904761904763,0.91377187,0.23512958,0.55689853,0.10408758,0.07925683
597,2013-10-23,2013,10,23,0.06303057,0.008694257,7.4523809523809526,1.2100462,0.2694984,0.671247,0.110236116,0.04350416
598,2013-10-24,2013,10,24,0.050666977,0.009159815,111.16666666666667,1.187953,0.22535786,0.6676639,0.0908791,0.03464808
599,2013-10-25,2013,10,25,0.10611652,0.037542682,27.666666666666668,0.8149786,0.25650364,0.49948728,0.11381302,0.08565265
600,2013-10-26,2013,10,26,0.052610908,0.012809143,9.380952380952381,1.3209574,0.2640731,0.7096295,0.10732719,0.03528696
601,2013-10-27,2013,10,27,0.05189499,0.0074772565,14.19047619047619,1.0939175,0.22853619,0.6200995,0.09294698,0.037440784
602,2013-10-28,2013,10,28,0.04453942,0.009757499,33.785714285714285,1.0592664,0.2826494,0.61025673,0.118791305,0.032110106
603,2013-10-29,2013,10,29,0.08276568,0.011038703,64.26190476190476,0.570421,0.15210448,0.384465,0.07124749,0.07064116
604,2013-10-30,2013,10,30,0.12338937,0.017723687,55.714285714285715,0.37832022,0.108470775,0.31106412,0.05629446,0.10760976
605,2013-10-31,2013,10,31,0.12927327,0.018541416,51.23809523809524,0.48403397,0.1281246,0.3662858,0.061967917,0.10849328
606,2013-11-01,2013,11,01,0.08957716,0.01564014,57.523809523809526,0.63318634,0.13336678,0.4397454,0.06263312,0.07135113
607,2013-11-02,2013,11,02,0.06885341,0.012324511,62.833333333333336,0.80589277,0.24781212,0.5119984,0.11224185,0.052398216
608,2013-11-03,2013,11,03,0.08620803,0.008678534,15.547619047619047,0.7049623,0.14391537,0.45426744,0.063944556,0.07046865
609,2013-11-04,2013,11,04,0.156836,0.011187823,4.142857142857143,0.1558293,0.075207874,0.1901088,0.04012676,0.14402226
610,2013-11-05,2013,11,05,0.16682546,0.012474214,87.88095238095238,0.07137117,0.02297514,0.14198346,0.013515598,0.1585279
611,2013-11-06,2013,11,06,0.12614551,0.023468891,82.61904761904762,0.28941268,0.07207537,0.26746246,0.04003267,0.11186884
612,2013-11-07,2013,11,07,0.0898087,0.022553526,95.92857142857143,0.32288235,0.15012945,0.28121448,0.0806886,0.07974771
613,2013-11-08,2013,11,08,0.06066934,0.014623468,102.35714285714286,0.5188323,0.21832147,0.3721028,0.10814836,0.05132824
614,2013-11-09,2013,11,09,0.04373076,0.005662203,71.54761904761905,1.086734,0.19442368,0.62903076,0.080746,0.030446056
615,2013-11-10,2013,11,10,0.09721896,0.027644139,77.95238095238095,0.70247555,0.26301408,0.46077856,0.12337439,0.077820815
616,2013-11-11,2013,11,11,0.095899925,0.029693007,111.5,0.50970894,0.20463078,0.36745965,0.09829531,0.082914375
617,2013-11-12,2013,11,12,0.074845724,0.022502135,108.57142857142857,0.38179734,0.2055769,0.30984673,0.106281266,0.06629961
618,2013-11-13,2013,11,13,0.07092286,0.015311194,170.14285714285714,0.17491245,0.07838206,0.190555,0.039957955,0.06621694
619,2013-11-14,2013,11,14,0.09101581,0.012960073,134.45238095238096,-0.00016480291,0.0035111874,0.09987394,0.0025451835,0.08844934
620,2013-11-15,2013,11,15,0.1469924,0.015566167,40.54761904761905,0.15995118,0.0734516,0.18853536,0.04519797,0.13756128
621,2013-11-16,2013,11,16,0.11365154,0.020004727,24.452380952380953,0.4621301,0.14769986,0.3547739,0.07281522,0.09630768
622,2013-11-17,2013,11,17,0.05462145,0.014068242,26.80952380952381,0.8783769,0.23507063,0.54170847,0.100907564,0.041319646
623,2013-11-18,2013,11,18,0.049260657,0.014955955,40.404761904761905,0.8277754,0.33737835,0.51010174,0.15002836,0.039681047
624,2013-11-19,2013,11,19,0.057053506,0.017916206,30.11904761904762,0.92307264,0.32637608,0.5389142,0.14121066,0.0455727
625,2013-11-20,2013,11,20,0.08035105,0.028871823,57.69047619047619,0.5931463,0.28929234,0.398273,0.13892104,0.067981824
626,2013-11-21,2013,11,21,0.1174453,0.024615634,38.333333333333336,0.4432413,0.18660626,0.32873452,0.089149885,0.10463754
627,2013-11-22,2013,11,22,0.20397279,0.016093105,34.80952380952381,0.19194736,0.045543805,0.21231668,0.024826897,0.18610835
628,2013-11-23,2013,11,23,0.08452319,0.014331523,87.57142857142857,0.32709005,0.09621743,0.28509757,0.05102524,0.07463732
629,2013-11-24,2013,11,24,0.09651222,0.019455679,62.714285714285715,0.44494045,0.17422709,0.34292758,0.0894765,0.08206393
630,2013-11-25,2013,11,25,0.076364614,0.026726017,17.476190476190474,0.6569446,0.2918527,0.43854436,0.13725297,0.061887253
631,2013-11-26,2013,11,26,0.05012379,0.014295616,73.64285714285714,0.9482957,0.28127152,0.56820494,0.121358566,0.037105307
632,2013-11-27,2013,11,27,0.047579966,0.010718891,86.42857142857143,0.7367054,0.19813968,0.47504225,0.089692324,0.03793077
633,2013-11-28,2013,11,28,0.10352515,0.02101615,89.19047619047619,0.1360819,0.07716461,0.17828695,0.043349944,0.09717969
634,2013-11-29,2013,11,29,0.06357048,0.016228493,129.9047619047619,0.26269782,0.17116104,0.24565527,0.09146342,0.057384145
635,2013-11-30,2013,11,30,0.073274404,0.011651817,19.428571428571427,0.5707263,0.16905613,0.40629563,0.08177195,0.059397005
636,2013-12-01,2013,12,01,0.13081513,0.021273397,12.880952380952381,0.1498054,0.09817516,0.18765981,0.057011493,0.12133485
637,2013-12-02,2013,12,02,0.12467727,0.02660799,58.142857142857146,0.16046312,0.0925397,0.19187221,0.054139163,0.114975266
638,2013-12-03,2013,12,03,0.082042605,0.020508645,19.023809523809526,0.21478814,0.10355809,0.22372568,0.058250908,0.075137086
639,2013-12-04,2013,12,04,0.08808365,0.016783932,20.595238095238095,0.39093962,0.17235132,0.3066552,0.08440979,0.07902971
640,2013-12-05,2013,12,05,0.09277659,0.015050652,39.80952380952381,0.2617394,0.11253918,0.2496936,0.061994724,0.08349312
641,2013-12-06,2013,12,06,0.0736592,0.011729949,27.5,0.7786068,0.19158508,0.49676868,0.08626299,0.057029463
642,2013-12-07,2013,12,07,0.08344703,0.014591697,48.642857142857146,0.5804271,0.15652893,0.41026402,0.07432721,0.06841819
643,2013-12-08,2013,12,08,0.100804806,0.025614506,41.404761904761905,0.35956568,0.1448023,0.2975694,0.07481117,0.08967207
644,2013-12-09,2013,12,09,0.08386579,0.017816946,15.595238095238095,0.44302553,0.2097432,0.33436075,0.10110006,0.07332116
645,2013-12-10,2013,12,10,0.056103345,0.013320287,71.19047619047619,0.36916092,0.18878062,0.3028932,0.096596204,0.04848763
646,2013-12-11,2013,12,11,0.04412918,0.007137368,118.97619047619048,0.5215315,0.20519266,0.377055,0.10008545,0.036590848
647,2013-12-12,2013,12,12,0.09154648,0.020326361,13.904761904761905,0.41966566,0.1532817,0.32977468,0.07833622,0.07940933
648,2013-12-13,2013,12,13,0.11017933,0.023142112,0.4523809523809524,0.34642306,0.06124742,0.29932597,0.032968793,0.096192084
649,2013-12-14,2013,12,14,0.052555386,0.008468267,4.5,0.23691003,0.123802856,0.22954775,0.06612621,0.048059624
650,2013-12-15,2013,12,15,0.06493033,0.021458134,105.47619047619048,0.19598429,0.16200115,0.21251269,0.08999797,0.059702784
651,2013-12-16,2013,12,16,0.09364516,0.0248428,59.61904761904762,0.1744792,0.1586494,0.19678871,0.08681676,0.0871609
652,2013-12-17,2013,12,17,0.10532707,0.034374304,20.38095238095238,0.43989176,0.16598473,0.33472428,0.08348986,0.09037808
653,2013-12-18,2013,12,18,0.100146994,0.0038175732,0.35714285714285715,0.11655174,0.073569424,0.17004322,0.043695934,0.09372145
654,2013-12-19,2013,12,19,0.15654732,0.017642803,25.761904761904763,0.15354168,0.058055498,0.1902445,0.03286561,0.14553212
655,2013-12-20,2013,12,20,0.16863082,0.018050298,8.30952380952381,0.1258,0.055128973,0.1753512,0.032500982,0.15737832
656,2013-12-21,2013,12,21,0.104613535,0.0072700744,5.5476190476190474,0.18978326,0.058510493,0.20510589,0.030786147,0.09701799
657,2013-12-22,2013,12,22,0.06278198,0.010132094,1.880952380952381,1.0022846,0.23221572,0.57945806,0.09563292,0.0471312
658,2013-12-23,2013,12,23,0.0932612,0.020237397,48.23809523809524,0.4057571,0.15790664,0.32168815,0.08186923,0.08013434
659,2013-12-24,2013,12,24,0.13487756,0.031607702,73.02380952380952,0.05802681,0.053075533,0.13201176,0.03266165,0.1283231
660,2013-12-25,2013,12,25,0.14819932,0.025666265,16.80952380952381,0.07812716,0.06471033,0.14133035,0.03611745,0.14071654
661,2013-12-26,2013,12,26,0.060407747,0.017538276,199.21428571428572,0.16021386,0.17510894,0.18766545,0.0932744,0.056250345
662,2013-12-27,2013,12,27,0.09151349,0.038588993,74.45238095238095,0.27032185,0.26489377,0.24118961,0.13598314,0.08415246
663,2013-12-28,2013,12,28,0.081638314,0.026333377,164.4047619047619,0.4490476,0.19649908,0.33330074,0.09532254,0.073558465
664,2013-12-29,2013,12,29,0.11048011,0.014262277,80.71428571428571,0.09533563,0.054729864,0.15723969,0.03259038,0.10431927
665,2013-12-30,2013,12,30,0.08837752,0.018117512,77.28571428571429,0.14576748,0.072903804,0.1850795,0.042136613,0.08292965
666,2013-12-31,2013,12,31,0.064563856,0.0146490885,177.6904761904762,0.22120878,0.14106457,0.22618847,0.076783426,0.059404064
667,2014-01-01,2014,01,01,0.1191996,0.017513923,10.833333333333334,0.12144097,0.13730817,0.16660082,0.07751692,0.1116717
668,2014-01-02,2014,01,02,0.1384237,0.044234693,1.5,0.21824098,0.17024207,0.22098248,0.10011198,0.1254967
669,2014-01-03,2014,01,03,0.20361397,0.034788463,2.1904761904761907,0.22216466,0.09480068,0.21620552,0.052508675,0.18291958
670,2014-01-04,2014,01,04,0.07804761,0.024582261,136.64285714285714,0.41603503,0.16870916,0.33061215,0.088135496,0.066849425
671,2014-01-05,2014,01,05,0.04947667,0.020657722,246.47619047619048,0.27888075,0.23661897,0.25244868,0.12420082,0.045003854
672,2014-01-06,2014,01,06,0.048644807,0.012586856,132.66666666666666,0.5115693,0.25395256,0.3651601,0.12487911,0.04190498
673,2014-01-07,2014,01,07,0.07434162,0.023798797,81.45238095238095,0.6175897,0.31595716,0.4143635,0.15150785,0.06318414
674,2014-01-08,2014,01,08,0.09156526,0.03268809,84.88095238095238,0.29622704,0.16146854,0.26657218,0.0870557,0.08233642
675,2014-01-09,2014,01,09,0.121082574,0.012753153,43.976190476190474,0.05817646,0.03580347,0.13474207,0.020978106,0.11617099
676,2014-01-10,2014,01,10,0.1004834,0.014646751,150.85714285714286,0.0068611675,0.012118317,0.10430047,0.0072722374,0.09754705
677,2014-01-11,2014,01,11,0.05975853,0.011429188,106.47619047619048,0.1371389,0.13166748,0.17910466,0.07350256,0.055393185
678,2014-01-12,2014,01,12,0.10342637,0.01956774,79.14285714285714,0.0044731214,0.013701055,0.102431,0.009118133,0.100316636
679,2014-01-13,2014,01,13,0.15673095,0.017493898,87.07142857142857,0.03148493,0.029337104,0.11764842,0.019906932,0.15127102
680,2014-01-14,2014,01,14,0.09517292,0.025364487,189.66666666666666,0.22954747,0.11106091,0.22620194,0.057879537,0.08890413
681,2014-01-15,2014,01,15,0.06419873,0.023971338,180.88095238095238,0.32808,0.18011208,0.28251702,0.0938061,0.057799518
682,2014-01-16,2014,01,16,0.032827787,0.009152531,384.14285714285717,0.61456424,0.25350088,0.42345405,0.119221985,0.027280672
683,2014-01-17,2014,01,17,0.11202894,0.039473467,51.714285714285715,0.48300153,0.31259906,0.34923044,0.14947473,0.09559738
684,2014-01-18,2014,01,18,0.08889203,0.041906636,98.85714285714286,0.78164256,0.32725024,0.48725176,0.15003856,0.07216782
685,2014-01-19,2014,01,19,0.052751813,0.023617186,192.11904761904762,0.86655736,0.32272965,0.5288986,0.14284492,0.04181446
686,2014-01-20,2014,01,20,0.15171835,0.021634392,7.857142857142857,0.24348158,0.09758771,0.2319436,0.054280397,0.13576306
687,2014-01-21,2014,01,21,0.055334076,0.020433858,172.23809523809524,0.7250809,0.32406548,0.456529,0.14829369,0.047975767
688,2014-01-22,2014,01,22,0.07734327,0.030025903,110.73809523809524,0.43733987,0.3180037,0.32764214,0.1560438,0.06868988
689,2014-01-23,2014,01,23,0.09338362,0.030845951,52.404761904761905,0.475124,0.25460944,0.3481295,0.12714875,0.081726536
690,2014-01-24,2014,01,24,0.08926968,0.023138477,71.21428571428571,0.48933187,0.17815593,0.3645976,0.09111571,0.07593636
691,2014-01-25,2014,01,25,0.11941925,0.032889288,6.476190476190476,0.49784315,0.19432312,0.3544072,0.09383941,0.10361827
692,2014-01-26,2014,01,26,0.09161966,0.02332411,12.404761904761905,0.6106008,0.24232689,0.4175086,0.11531607,0.07598678
693,2014-01-27,2014,01,27,0.101345904,0.026237218,20.642857142857142,0.41238645,0.23158926,0.31881142,0.11418424,0.08774925
694,2014-01-28,2014,01,28,0.06266846,0.013723904,54.45238095238095,0.4032221,0.17988603,0.3116476,0.09034831,0.05389599
695,2014-01-29,2014,01,29,0.12479308,0.011261454,0.2857142857142857,0.4930695,0.088917784,0.375077,0.04380864,0.10344752
696,2014-01-30,2014,01,30,0.10147925,0.03913627,0.6666666666666666,0.80937517,0.22076277,0.510899,0.094386145,0.079005994
697,2014-01-31,2014,01,31,0.069072835,0.019014683,56.61904761904762,0.43147415,0.17000516,0.33561763,0.08492577,0.059042893
698,2014-02-01,2014,02,01,0.07417095,0.01480989,308.9047619047619,0.052883953,0.04711588,0.13005298,0.02695414,0.07086961
699,2014-02-02,2014,02,02,0.10040624,0.024783436,69.80952380952381,0.13481988,0.08784612,0.17101009,0.052655686,0.09379789
700,2014-02-03,2014,02,03,0.1300636,0.026495159,10.0,0.31915963,0.11050715,0.27334467,0.061554298,0.1151564
701,2014-02-04,2014,02,04,,,0.0,,,,,
702,2014-02-05,2014,02,05,0.09850814,0.012521803,1.1666666666666667,0.31219923,0.099377744,0.27922913,0.053820588,0.08713532
703,2014-02-06,2014,02,06,0.07541155,0.014632599,16.071428571428573,0.6580519,0.18864866,0.44263977,0.08730016,0.060216073
704,2014-02-07,2014,02,07,0.081784286,0.024893383,13.547619047619047,0.565692,0.3464626,0.38811097,0.16508356,0.06937929
705,2014-02-08,2014,02,08,0.083457954,0.0423216,12.238095238095237,0.89447755,0.3978267,0.5298963,0.17606817,0.06726099
706,2014-02-09,2014,02,09,0.11914863,0.042321835,6.904761904761905,0.7189673,0.32525012,0.45932668,0.14393954,0.097228
707,2014-02-10,2014,02,10,0.0793928,0.014961928,1.9761904761904763,0.942475,0.24761428,0.5509437,0.106701225,0.06448999
708,2014-02-11,2014,02,11,0.081452765,0.015967924,232.78571428571428,0.0982569,0.067639634,0.15785155,0.039588045,0.077097386
709,2014-02-12,2014,02,12,0.06408061,0.015695922,257.07142857142856,0.020438703,0.0411698,0.112121485,0.024717312,0.06178704
710,2014-02-13,2014,02,13,0.07786398,0.022940708,96.0952380952381,0.08703661,0.085877046,0.14784054,0.050639123,0.07424338
711,2014-02-14,2014,02,14,0.11974778,0.03963131,69.85714285714286,0.058166143,0.06230468,0.12970169,0.03697803,0.11295214
712,2014-02-15,2014,02,15,0.15391427,0.05520363,60.333333333333336,0.13934988,0.14423798,0.1680066,0.0858861,0.14708208
713,2014-02-16,2014,02,16,0.1613906,0.029149491,9.404761904761905,0.25908226,0.11585586,0.23726194,0.06390233,0.1448133
714,2014-02-17,2014,02,17,0.07643598,0.016929764,138.73809523809524,0.1887679,0.1241985,0.20518002,0.06912051,0.070251755
715,2014-02-18,2014,02,18,0.09544036,0.018341087,0.4523809523809524,0.37820533,0.1370362,0.31120566,0.07774429,0.08273969
716,2014-02-19,2014,02,19,0.24635045,0.03796437,1.8571428571428572,0.20066793,0.1017423,0.20425941,0.057824925,0.22456247
717,2014-02-20,2014,02,20,0.22459404,0.039557654,34.30952380952381,0.17841038,0.08524864,0.19511,0.05392998,0.20498218
718,2014-02-21,2014,02,21,0.19338697,0.032417793,38.785714285714285,0.15087308,0.08501029,0.1825487,0.054748256,0.17892759
719,2014-02-22,2014,02,22,0.14052162,0.03111604,82.57142857142857,0.17223549,0.09674319,0.19584903,0.054464184,0.12770036
720,2014-02-23,2014,02,23,0.09190374,0.023949223,144.57142857142858,0.22074595,0.130004,0.22176051,0.07063127,0.08475994
721,2014-02-24,2014,02,24,0.089516126,0.02299738,53.80952380952381,0.4919395,0.1925217,0.35262015,0.09846167,0.07760835
722,2014-02-25,2014,02,25,0.12509055,0.04275144,82.83333333333333,0.43515047,0.22070128,0.33235672,0.1104141,0.10820702
723,2014-02-26,2014,02,26,0.14603359,0.030369118,66.28571428571429,0.38326496,0.15346347,0.30841774,0.08118355,0.12801075
724,2014-02-27,2014,02,27,0.09579871,0.03639922,52.07142857142857,0.2916069,0.19738652,0.25819585,0.1119463,0.08867152
725,2014-02-28,2014,02,28,0.15768166,0.02832673,105.5,0.048643842,0.06794632,0.12177791,0.04191934,0.15046069
726,2014-03-01,2014,03,01,0.10259719,0.018514918,156.42857142857142,0.02606969,0.043111082,0.11520422,0.025774822,0.098786905
727,2014-03-02,2014,03,02,0.096315295,0.035121538,150.3095238095238,0.31169784,0.19647953,0.27110454,0.100405976,0.08552191
728,2014-03-03,2014,03,03,0.11060602,0.033067215,83.76190476190476,0.2726911,0.1849152,0.25239152,0.09784554,0.10016129
729,2014-03-04,2014,03,04,0.11348672,0.02921178,42.42857142857143,0.35780352,0.1796736,0.29781663,0.0932708,0.09995003
